Category	Bytes	MiB	AssetPath
KEEP_PROTECTED	6885	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Water System/GaiaWaterProfile.cs
KEEP_PROTECTED	6870	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/FBM/Ridge.hlsl
KEEP_PROTECTED	6870	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/FBM/Value.hlsl
KEEP_PROTECTED	6860	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/SpawnerGroup.cs
KEEP_PROTECTED	6841	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Scene Management/CommandBufferManager.cs
KEEP_PROTECTED	6834	0.007	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Stamping System/StamperAutoSpawnerListEditor.cs
KEEP_PROTECTED	6747	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/ConvertStamps.cs
KEEP_PROTECTED	6744	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/UserFilesEditor.cs
KEEP_PROTECTED	6725	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Water System/GaiaWaterProfileValues.cs
KEEP_PROTECTED	6657	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Components/LODGeneratorHelper.cs
KEEP_PROTECTED	6649	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Spawning System/BiomePresetEditor.cs
KEEP_PROTECTED	6570	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/TerrainDetailOverwriteEditor.cs
KEEP_PROTECTED	6531	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/SmoothHeight.shader
KEEP_PROTECTED	6442	0.006	Assets/Editor/SceneRebuildTool.cs
KEEP_PROTECTED	6355	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/ProgressBar.cs
KEEP_PROTECTED	6349	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaHierarchyUtilsEditor.cs
KEEP_PROTECTED	6224	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/WaterFlowMap.cs
KEEP_PROTECTED	6121	0.006	Assets/Procedural Worlds/Frameworks/PWAddressables1/DemoClient/Scripts/WorldSelectionUI.cs
KEEP_PROTECTED	6111	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Lighting System/ReflectionProbeUtils.cs
KEEP_PROTECTED	6086	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/ShorelineMaskerEditor.cs
KEEP_PROTECTED	5978	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/MaskSystem/MaskMapExportSettings.cs
KEEP_PROTECTED	5932	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/SimplificationOptions.cs
KEEP_PROTECTED	5862	0.006	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/GaiaHierarchyUtils.cs
KEEP_PROTECTED	5728	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/FilterStrengthTransform.shader
KEEP_PROTECTED	5702	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Scene Management/GaiaSceneWater.cs
KEEP_PROTECTED	5600	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/TerrainDetailOverwrite.cs
KEEP_PROTECTED	5593	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_Water_Under.shader
KEEP_PROTECTED	5574	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaMaskExporterEditor.cs
KEEP_PROTECTED	5551	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Runtime System/GaiaRuntimeComponent.cs
KEEP_PROTECTED	5534	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/ScaleTexture.cs
KEEP_PROTECTED	5483	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Stamping System/StamperAutoMaskExportListEditor.cs
KEEP_PROTECTED	5442	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_FloraIncludes.hlsl
KEEP_PROTECTED	5358	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaWaterflowMapEditor.cs
KEEP_PROTECTED	5302	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Noise.hlsl
KEEP_PROTECTED	5282	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Implementation/PerlinImpl.hlsl
KEEP_PROTECTED	5272	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/TreeManager.cs
KEEP_PROTECTED	5257	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Water System/HDRPUnderwaterFog.cs
KEEP_PROTECTED	5255	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/FilterHeightMask.shader
KEEP_PROTECTED	5250	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Implementation/RidgeImpl.hlsl
KEEP_PROTECTED	5190	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/ResourcesSystem/ResourceProtoDNA.cs
KEEP_PROTECTED	5120	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/SimpleCameraLayerCulling.cs
KEEP_PROTECTED	5118	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/FilterSlopeMask.shader
KEEP_PROTECTED	4988	0.005	Assets/Procedural Worlds/Frameworks/Setup1/Scripts/Editor/CinemachineDefine.cs
KEEP_PROTECTED	4952	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Implementation/BillowImpl.hlsl
KEEP_PROTECTED	4918	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Value Adds/FreeCamera.cs
KEEP_PROTECTED	4886	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/MassiveCloudGX.cs
KEEP_PROTECTED	4849	0.005	Assets/Procedural Worlds/Frameworks/PWAddressables1/Editor/PWAddressableContentPackConfigEditor.cs
KEEP_PROTECTED	4845	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPIntCheck.cs
KEEP_PROTECTED	4781	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaGrassMaskExporterEditor.cs
KEEP_PROTECTED	4781	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Internal/Triangle.cs
KEEP_PROTECTED	4769	0.005	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/XorshiftPlus.cs
KEEP_PROTECTED	4713	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/FilterMixHeight.shader
KEEP_PROTECTED	4683	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaNormalExporterEditor.cs
KEEP_PROTECTED	4443	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/TemplateFrame.cs
KEEP_PROTECTED	4442	0.004	Assets/Procedural Worlds/Frameworks/PWAddressables1/PWAddressableContentPackConfig.cs
KEEP_PROTECTED	4440	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/FilterGrowShrink.shader
KEEP_PROTECTED	4438	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/MaskSystem/CollisionMask.cs
KEEP_PROTECTED	4391	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/SimpleCameraLayerCullingEditor.cs
KEEP_PROTECTED	4359	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaStopwatchDatasetEditor.cs
KEEP_PROTECTED	4357	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Implementation/ValueImpl.hlsl
KEEP_PROTECTED	4302	0.004	Assets/Procedural Worlds/Packages - Install/Sky & Lighting Presets/Scripts/EnvironmentBuiltInURP.cs
KEEP_PROTECTED	4298	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/GaiaURPRuntimeUtils.cs
KEEP_PROTECTED	4282	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/ResourcesSystem/ResourceProtoStamp.cs
KEEP_PROTECTED	4264	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_FloraWInd.cginc
KEEP_PROTECTED	4243	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Template.cs
KEEP_PROTECTED	4237	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Lighting System/HDRPDensityVolumeControllerEditor.cs
KEEP_PROTECTED	4225	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaTerrainHeightAdjuster.cs
KEEP_PROTECTED	4225	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/PWApp.cs
KEEP_PROTECTED	4180	0.004	Assets/Scripts/Character/Player/PlayerStateMachines/PlayerGroundState.cs
KEEP_PROTECTED	4177	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Math/MathHelper.cs
KEEP_PROTECTED	4160	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Water System/Reflections/GaiaPlanarReflectionsHDRPEditor.cs
KEEP_PROTECTED	4112	0.004	Assets/Procedural Worlds/Frameworks/Common5/Editor/Localization/English/PWWelcomeScreen_c5.English.pwlpk
KEEP_PROTECTED	3950	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Value Adds/Location System/LocationSystem.cs
KEEP_PROTECTED	3930	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/TreeCollisionMaskBaking.shader
KEEP_PROTECTED	3880	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/uConstruct.cs
KEEP_PROTECTED	3874	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/BoundsDouble.cs
KEEP_PROTECTED	3842	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/NoiseCommon.hlsl
KEEP_PROTECTED	3832	0.004	Assets/Scripts/Character/Player/PlayerStateMachines/PlayerStateMachine.cs
KEEP_PROTECTED	3790	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Stamping System/RuntimeStamper.cs
KEEP_PROTECTED	3778	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/ScreenShotterEditor.cs
KEEP_PROTECTED	3761	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/VolumetricFog.cs
KEEP_PROTECTED	3756	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/Singleton.cs
KEEP_PROTECTED	3751	0.004	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Value Adds/CarControllerSetup.cs
KEEP_PROTECTED	3666	0.003	Assets/Scripts/Character/Player/PlayerAnimationData.cs
KEEP_PROTECTED	3661	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Spawning System/BiomeListEditor.cs
KEEP_PROTECTED	3607	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/BlendShape.cs
KEEP_PROTECTED	3607	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPMotionVectors.cs
KEEP_PROTECTED	3597	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Water System/Reflections/ReflectionMaskerEditor.cs
KEEP_PROTECTED	3590	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Implementation/VoronoiImpl.hlsl
KEEP_PROTECTED	3544	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Photo Mode/ParentScalerEditor.cs
KEEP_PROTECTED	3535	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Internal/BlendShapeFrameContainer.cs
KEEP_PROTECTED	3526	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/TexturePickerEditor.cs
KEEP_PROTECTED	3525	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPBoolCheck.cs
KEEP_PROTECTED	3507	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Task System/GaiaTask.cs
KEEP_PROTECTED	3494	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaDefinesEditor.cs
KEEP_PROTECTED	3489	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Utility/IOUtils.cs
KEEP_PROTECTED	3464	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaStopwatchControlEditor.cs
KEEP_PROTECTED	3445	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/ResourcesSystem/ResourceProtoTerrainModifierStamp.cs
KEEP_PROTECTED	3412	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/PhotoModePanelButton.cs
KEEP_PROTECTED	3365	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Water System/FollowPlayerSystem.cs
KEEP_PROTECTED	3301	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/ParentScaler.cs
KEEP_PROTECTED	3268	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_GeneralVars.cginc
KEEP_PROTECTED	3262	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Scene Management/CommandBufferManagerEditor.cs
KEEP_PROTECTED	3248	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/GaiaCompatiblePublisher.cs
KEEP_PROTECTED	3233	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Lighting System/GaiaLightingProfile.cs
KEEP_PROTECTED	3221	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Internal/UVChannels.cs
KEEP_PROTECTED	3126	0.003	Assets/Procedural Worlds/Frameworks/Setup1/Scripts/Editor/InputSystemDefine.cs
KEEP_PROTECTED	3122	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/SubGraphs/PW_FloraIncludes_URP.hlsl
KEEP_PROTECTED	3102	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPDecalAtlasSize.cs
KEEP_PROTECTED	3091	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPSkyReflectionSize.cs
KEEP_PROTECTED	3087	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPDirectionalLightShadowPrecision.cs
KEEP_PROTECTED	3076	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPCookies2DAtlasSize.cs
KEEP_PROTECTED	3054	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Lighting System/PWSkyPostProcessingManagerEditor.cs
KEEP_PROTECTED	3024	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/ScreenshotSavedManager.cs
KEEP_PROTECTED	3006	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Internal/BlendShapeContainer.cs
KEEP_PROTECTED	2978	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Water System/AdvancedWaterUtilsEditor.cs
KEEP_PROTECTED	2875	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Water System/PW_Camera_Refraction.cs
KEEP_PROTECTED	2790	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/FreeCameraEditor.cs
KEEP_PROTECTED	2769	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPMaxCubeMapReflections.cs
KEEP_PROTECTED	2766	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPMaxPlanarReflections.cs
KEEP_PROTECTED	2752	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Photo Mode/TooltipTrigger.cs
KEEP_PROTECTED	2742	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/FilterHeightTransform.shader
KEEP_PROTECTED	2731	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/SH_PolygonFill.shader
KEEP_PROTECTED	2721	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/ISpawnExtension.cs
KEEP_PROTECTED	2702	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Value Adds/Growth.cs
KEEP_PROTECTED	2663	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/BaseTerrainSettings.cs
KEEP_PROTECTED	2651	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/Spawn Extensions/GeNaProSpawnExtension.cs
KEEP_PROTECTED	2638	0.003	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/PowerOf.shader
KEEP_PROTECTED	2522	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_ChannelCombine.shader
KEEP_PROTECTED	2421	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Internal/Vertex.cs
KEEP_PROTECTED	2412	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/API/APITest.cs
KEEP_PROTECTED	2409	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPMetalAndAOProperties.cs
KEEP_PROTECTED	2381	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPSSRTransparency.cs
KEEP_PROTECTED	2370	0.002	Assets/Scripts/Character/Player/PlayerStateMachines/PlayerAttackState.cs
KEEP_PROTECTED	2362	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPAdditiveNormalBlending.cs
KEEP_PROTECTED	2362	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/Tenkoku.cs
KEEP_PROTECTED	2360	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_SkyboxCubemap.shader
KEEP_PROTECTED	2360	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Session System/WorldMapStampSettings.cs
KEEP_PROTECTED	2357	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Unity/Terrain Tools/Erosion/IBrushUIGroup.cs
KEEP_PROTECTED	2354	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPVolumetricClouds.cs
KEEP_PROTECTED	2344	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/OpenInFileBrowser.cs
KEEP_PROTECTED	2344	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Scene Management/SceneProfileEditor.cs
KEEP_PROTECTED	2337	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPSSGI.cs
KEEP_PROTECTED	2330	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPSSR.cs
KEEP_PROTECTED	2287	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Spawning System/SpawnerSettingsEditor.cs
KEEP_PROTECTED	2278	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/PW General/PW_Water_Vars.cginc
KEEP_PROTECTED	2274	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Terrain Operations/CombineCollisionMasks.shader
KEEP_PROTECTED	2256	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Gaia Wizard/GWS_HDRPTerrainHoles.cs
KEEP_PROTECTED	2250	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/AQUASWaterSet.cs
KEEP_PROTECTED	2239	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/SpawnInfo.cs
KEEP_PROTECTED	2198	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Utils/SpawnProgressBar.cs
KEEP_PROTECTED	2189	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Value Adds/Post Processing Converter/PostProcessingConverterEditor.cs
KEEP_PROTECTED	2185	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/ThirdPersonController.cs
KEEP_PROTECTED	2163	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Shaders/Unity/Terrain Tools/NoiseLib/Preview.shader
KEEP_PROTECTED	2149	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/GaiaSceneReadMeEditor.cs
KEEP_PROTECTED	2147	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Unity/Terrain Tools/Noise/API/NoiseShaderGenerator.cs
KEEP_PROTECTED	2129	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Lighting System/HDRPDensityVolumeComponentEditor.cs
KEEP_PROTECTED	2121	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Mask System/MaskMapExportSettingsEditor.cs
KEEP_PROTECTED	2083	0.002	Assets/Procedural Worlds/Frameworks/PWAddressables1/Editor/PWAddressableDefineEditor.cs
KEEP_PROTECTED	2071	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Lighting System/GaiaPostProcessBiome.cs
KEEP_PROTECTED	2066	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/AboutEditor.cs
KEEP_PROTECTED	2061	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Unity/Terrain Tools/Noise/NoiseSettingsFactory.cs
KEEP_PROTECTED	2050	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Spawning System/SpawnRuleExtension.cs
KEEP_PROTECTED	2001	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/DesktopGroundCoverPackage.cs
KEEP_PROTECTED	1982	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Extension System/Compatible/DesktopTreesPackage.cs
KEEP_PROTECTED	1976	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/WindManagerEditor.cs
KEEP_PROTECTED	1942	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Task System/GaiaTaskEditor.cs
KEEP_PROTECTED	1929	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Core/Mesh Simplifier/Runtime/Internal/BorderVertex.cs
KEEP_PROTECTED	1916	0.002	Assets/Scripts/Character/Player/PlayerStateMachines/PlayerAvoidState.cs
KEEP_PROTECTED	1875	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Mesh Simplifier/SerializedPropertyExtensions.cs
KEEP_PROTECTED	1860	0.002	Assets/Procedural Worlds/Packages - Install/Gaia/Scripts/Editor/Misc/TerrainHelperEditor.cs
